id,Edicion,Id_Propuesta,Titulo,id_distrito,nombre_distrito,Numero_Apoyos,Seleccionada,cluster_id,tema,tema_id,Seleccionada_bool
5761,7,6823,RECUPERAR EL ANTIGUO ABREVADERO COMO ZONA LuDICA,18,Pobles de l'Oest,27,SI,-1,Sin clasificar,36,True
161,1,2015-00198,Mejora de infraestructuras de señalizacion. Ramon de perellos,8,Patraix,0,SI,-1,Sin clasificar,36,True
201,1,2015-00245,Limitacio acces vehicles al barri del carme,1,Ciutat Vella,0,SI,43,Pacificación del tráfico,20,True
330,1,2015-00391,Mejora de infraestructuras de señalizacion en el barrio de malilla,10,Quatre Carreres,0,SI,-1,Sin clasificar,36,True
521,1,2016-00016,Propuesta ayuntamiento. Proyecto acondicionamiento experimental solares municipales en distrito municipal rascanya.,15,Rascanya,0,SI,3,Solares y suelo disponible,37,True
525,1,2016-00020,Propuesta ayuntamiento. Remodelacion instalacion deportiva elemental torrefiel,15,Rascanya,0,SI,27,Instalaciones deportivas,16,True
561,1,2016-00056,Propuesta ayuntamiento. Rebajes de pasos de peatones en diversas calles de benimamet,18,Pobles de l'Oest,0,SI,42,Aceras y movilidad peatonal,2,True
587,1,2016-00083,Propuesta ayuntamiento. Mejora del aparcamiento de bicicletas,2,l'Eixample,0,SI,1,Carriles bici y movilidad ciclista,7,True
646,2,27,Peatonalitzacio del Carrer Nador,5,la Saïdia,31,NO,42,Aceras y movilidad peatonal,2,False
729,2,110,Urbanitzar carrer Xavier Casp,11,Poblats Marítims,0,NO,39,Centros cívicos y huertos urbanos,8,False
754,2,135,Zona azul/naranja CALLE SAN JACINTO (1-18) para eliminar la mafia de gorrillas,3,Extramurs,2,NO,42,Aceras y movilidad peatonal,2,False
768,2,149,"REHABILITAR EL TINGLADO Nº 2 DE LA MARINA REAL JUANCARLOS I, PUERTO DE VALENCIA",11,Poblats Marítims,24,NO,11,Litoral y puerto,18,False
799,2,180,Arbolado y adecentado de la zona de La Raiosa,9,Jesús,3,NO,47,Convivencia y mobiliario urbano,11,False
818,2,199,SEMaFOROS EN CRUCE CAMi CABANYAL-JOSE MARiA DE HARO,11,Poblats Marítims,11,NO,7,Iluminación pública,15,False
820,2,201,"Desinsectacion general en barrio de Campanar y Sant Pau, y desratizacion.",4,Campanar,12,NO,40,Pedanías y barrios periféricos,24,False
915,2,296,"Poliesportiu, a Castellar-L’Oliveral.",19,Pobles del Sud,124,NO,30,Pedanías y barrios periféricos,24,False
939,2,320,mas aparcamientos y eliminacion gorrillas del Hospital la Salud y limpieza mejor,13,Algirós,1,NO,18,Centros de salud,9,False
940,2,321,INSTALACIoN ACERA FIJA EN CURVA ACTUAL DE BOLARDOS FRENTE CENTRO DiA PERIFERIA,10,Quatre Carreres,8,SI,-1,Sin clasificar,36,True
964,2,345,Instalacion de bancos en calles Ibiza y Rodrigo de Pertegas nº48,12,Camins al Grau,1,SI,9,Aparcamiento para vehículos,3,True
984,2,365,"Espacio LUDICO ambiental para families,descampado General LLorens/Fdrco. alcacer",16,Benicalap,5,NO,-1,Sin clasificar,36,False
1004,2,385,Realizacion parque solar calle Benetusser,18,Pobles de l'Oest,29,NO,3,Solares y suelo disponible,37,False
1010,2,391,AMPLIACION DEL JARDIN DE AYORA EN LA EXPLANADA DE LA ESTACIoN DE  METRO,12,Camins al Grau,9,NO,-1,Sin clasificar,36,False
1037,2,418,DOTAR DE ILUMNINACIoN LAS PISTAS DEPORTIVAS DEL CEIP CIUDAD DE BOLONIA,8,Patraix,66,NO,27,Instalaciones deportivas,16,False
1054,2,435,ADQUISICIo DE MATERIAL INVENTARIABLE PER A CULTURA I FESTES,17,Pobles del Nord,28,NO,36,Equipamientos culturales,12,False
1067,2,448,CENTRO CIVICO CAMPANAR,4,Campanar,69,NO,39,Centros cívicos y huertos urbanos,8,False
1095,2,476,Parada EMT Ciudad Gran Turia,8,Patraix,1,NO,39,Centros cívicos y huertos urbanos,8,False
1103,2,484,Sanear pavimentos de pistas polideportivas al lado del Palau Velodromo Luis Puig,18,Pobles de l'Oest,5,NO,35,Asfalto y pavimentación,4,False
1175,2,556,cambio luminarias en la pedania de beniferri,18,Pobles de l'Oest,2,NO,7,Iluminación pública,15,False
1185,2,566,Instalacion de paso cebra para acceder al centro  de salud Ambrosio Huici,10,Quatre Carreres,4,NO,18,Centros de salud,9,False
1191,2,572,Asfalto curva calle doctor buen /coronacion (Zona cuevas),18,Pobles de l'Oest,0,NO,42,Aceras y movilidad peatonal,2,False
1197,2,578,Construccion de un espacio de talleres colaborativos para los oficios artesanale,1,Ciutat Vella,29,NO,36,Equipamientos culturales,12,False
1254,3,1045,"CALMAR VALENCIA : CONTROL TELEMaTICO LIMITADORES DECIBELIOS DE DISCOTECAS, PUBS.",0,Toda la ciudad,337,NO,-1,Sin clasificar,36,False
1259,3,1050,MEJORA DE LA ACERA DE BOTaNICO CAVANILLES (PUERTA DE VIVEROS A BLASCO IBAÑEZ),0,Toda la ciudad,9,NO,31,Jardines y arbolado,17,False
1292,3,1085,REMODELACIoN DE LAS ROTONDAS ADJUNTAS AL PAI DE QUATRE CARRERES,0,Toda la ciudad,5,NO,-1,Sin clasificar,36,False
1308,3,1101,CONSTRUCCIoN DE PABELLONES EN EL SOLAR ENTRE LA CALLE TOMaS DE MONTAÑANA Y LEBoN,0,Toda la ciudad,268,NO,3,Solares y suelo disponible,37,False
1334,3,1127,CONSTRUCCIoN DEL CARRIL BICI EN LA AVENIDA CARDENAL BENLLOCH - EDUARDO BOSCa,0,Toda la ciudad,10,NO,1,Carriles bici y movilidad ciclista,7,False
1384,3,1177,ELIMINAR EL MINI GOLF DEL PARQUE DE MULTIJUEGOS DEL PALACIO DE CONGRESOS,0,Toda la ciudad,1,NO,28,Mobiliario urbano deportivo,19,False
1401,3,1194,CREACION DE UN AREA DE ESPARCIMIENTO PARA PERROS EN ZONA WAKSMAN,0,Toda la ciudad,9,NO,0,Pipicanes y zonas caninas,25,False
1476,3,1269,PARQUE DE DESEMBOCADURA DEL TURIA EN VALENCIA,0,Toda la ciudad,322,NO,34,Parques y plazas,23,False
1482,3,1275,CENTRO CULTURAL Y DEPORTIVO PARA BARRIOS SANT FRANCESC I EIXAMPLE,0,Toda la ciudad,8,NO,27,Instalaciones deportivas,16,False
1487,3,1280,DEJAR D ENGAÑAR Y REFORMAR EL CABAÑAL,0,Toda la ciudad,4,NO,46,Pipicanes y zonas caninas,25,False
1557,3,1351,"MEJORAR EL RECICLAJE EN TODOS LOS BARRIOS. PROPUESTA DE ""ISLAS ECOLOGICAS"".",0,Toda la ciudad,4,NO,32,Recogida de residuos,27,False
1608,3,1404,VOLVER AL ANTERIOR RECORRIDO DE LA LINEA 8 DE LA EMT,0,Toda la ciudad,2,NO,-1,Sin clasificar,36,False
1639,3,1435,RECUPERACIoN DEL ACCESO DIRECTO ENTRE BENIMaMET Y PATERNA,0,Toda la ciudad,3,NO,33,Parques infantiles,22,False
1670,3,1466,SOLUCIONAR ATASCOS EN ROTONDAS RONDA NORTE - JUAN XXIII - V30,0,Toda la ciudad,7,NO,-1,Sin clasificar,36,False
1720,3,1516,CANCHAS PARA NIÑOS Y NO TAN NIÑOS,0,Toda la ciudad,1,NO,33,Parques infantiles,22,False
1735,3,1531,LiNEA 9 DE LA EMT LLEGUE HASTA EL CAMPUS DE TARONJERS,0,Toda la ciudad,1,NO,-1,Sin clasificar,36,False
1748,3,1544,CARRIL BICI AVINGUDA REGNE DE VALeNCIA,0,Toda la ciudad,1,NO,1,Carriles bici y movilidad ciclista,7,False
1793,4,2022,BAIXAR CARRIL BICI C/ REUS A LA CALÇADA,5,la Saïdia,93,NO,1,Carriles bici y movilidad ciclista,7,False
1801,4,2030,REMODELACIoN PARQUE C/ASTURIAS-C/ANDReS MANCEBO,12,Camins al Grau,10,NO,34,Parques y plazas,23,False
1809,4,2038,PARQUE DE HUERTA SANT MIQUEL DELS REIS,15,Rascanya,70,SI,40,Pedanías y barrios periféricos,24,True
1881,4,2110,AMPLIACIoN DEL CARRIL BICI POR TODA VALENCIA,20,No consta,3,NO,1,Carriles bici y movilidad ciclista,7,False
1885,4,2114,CUIDADO PARQUE DE LA RAMBLETA,9,Jesús,57,NO,34,Parques y plazas,23,False
1962,4,2191,MILLORA SISTEMA MEGAFONIA MASSARROJOS,17,Pobles del Nord,32,SI,-1,Sin clasificar,36,True
1963,4,2192,"AUMENTO PLAZAS DE APARCAMIENTO, ZONA 30 Y CICLOCALLES EN MONTOLIVET",10,Quatre Carreres,20,NO,1,Carriles bici y movilidad ciclista,7,False
2006,4,2235,CUBIERTA-TOLDO GIGANTE PARA EL ANFITEATRO DEL PARQUE DE BENICALAP,16,Benicalap,0,NO,-1,Sin clasificar,36,False
2031,4,2260,FONT LuDICA,18,Pobles de l'Oest,22,NO,47,Convivencia y mobiliario urbano,11,False
2054,4,2283,CUBIERTAS EN LA  IDE DE CAMPANAR CALLE SANTA PAULA MONTAL,4,Campanar,0,NO,-1,Sin clasificar,36,False
2085,4,2314,INSTALACIoN DE MaS CONTENEDORES DE RECICLAJE,16,Benicalap,17,NO,32,Recogida de residuos,27,False
2096,4,2325,PROPOSTA PER A MILLORAR ACCeS DEFICIENT I PERILLoS D'ENTRADA PEDANiA MAUELLA,17,Pobles del Nord,0,NO,22,Accesibilidad peatonal,1,False
2128,4,2357,MILLORA DEL TRaNSIT INTERIOR AL NUCLI DE POBLACIo CIRCULACIo PEL PERiMETRE,19,Pobles del Sud,6,NO,43,Pacificación del tráfico,20,False
2217,4,2446,TANCAT PER A GOSSOS PENiSCOLA-ALFAUIR,15,Rascanya,39,NO,0,Pipicanes y zonas caninas,25,False
2241,4,2470,RUIDO DE AVIONES Y CONTAMINACIoN DEL AIRE,8,Patraix,119,SI,23,Reducción del ruido,29,True
2242,4,2471,ESTACIoN DE MEDICIoN Y PANEL INFORMATIVO DE LA CALIDAD AIRE EN MERCADO RUZAFA,2,l'Eixample,13,NO,18,Centros de salud,9,False
2336,5,3024,RENOVACIo D'ENLLUMENAT PuBLIC EN DIFERENTS BARRIS DE LA CIUTAT,0,Toda la ciudad,130,NO,7,Iluminación pública,15,False
2382,5,3070,Recuperar fluidez del trafico rediseñando los carriles bici problematicos,0,Toda la ciudad,137,SI,1,Carriles bici y movilidad ciclista,7,True
2399,5,3087,De Benimamet a Valencia andando o en bici,0,Toda la ciudad,222,NO,1,Carriles bici y movilidad ciclista,7,False
2453,5,3141,RESALTOS EN CALLE LA SERRELLA,0,Toda la ciudad,7,NO,42,Aceras y movilidad peatonal,2,False
2503,5,3191,Fer un altre conservatori de musica,0,Toda la ciudad,17,NO,-1,Sin clasificar,36,False
2510,5,3198,Mercado Municipal en el barrio de Malilla,0,Toda la ciudad,161,NO,17,Rehabilitación de mercados,30,False
2520,5,3208,PASEO DE PINEDO,0,Toda la ciudad,43,NO,26,Pedanías y barrios periféricos,24,False
2564,5,3252,REORDENACIoN VIARIA DE LA CALLE TRAFALGAR ENTRE LOS NuMEROS 25 Y 47,0,Toda la ciudad,117,NO,42,Aceras y movilidad peatonal,2,False
2567,5,3255,RENOVACIoN COLECCIoN INFANTIL Y JUVENIL DE LA BIBLIOTECA MARiA MOLINER Y TOMaS V,0,Toda la ciudad,138,SI,4,Bibliotecas y ludotecas,5,True
2586,5,3274,Kiosko y parque en lmediana de Blasco Ibañez a la altura de la plaza de Honduras,0,Toda la ciudad,25,NO,34,Parques y plazas,23,False
2592,5,3280,AMPLIACIoN COMEDOR ESCOLAR COLEGIO PUBLICO MAX AUB,0,Toda la ciudad,103,NO,29,Centros educativos,10,False
2617,5,3305,#Nou103Solar: Pergolas Fotovoltaicas y Confort Alumnado,0,Toda la ciudad,88,NO,3,Solares y suelo disponible,37,False
2621,5,3309,Arboles en las aceras que miran al Sur,0,Toda la ciudad,17,NO,-1,Sin clasificar,36,False
2623,5,3311,Fomentar la habitabilidad de Ciutat Vella,0,Toda la ciudad,37,NO,39,Centros cívicos y huertos urbanos,8,False
2629,5,3317,jardineras en calle jaca (tramo entre calle alboraya y almassora),0,Toda la ciudad,6,NO,31,Jardines y arbolado,17,False
2652,5,3340,CARRIL BICI AVDA CAMPANAR,0,Toda la ciudad,35,NO,1,Carriles bici y movilidad ciclista,7,False
2653,5,3341,Cubierta corredera parque Juan Bautista Pastor (Borboto),0,Toda la ciudad,19,NO,-1,Sin clasificar,36,False
2662,5,3350,Canvi de faroles de El Palmar,0,Toda la ciudad,28,NO,-1,Sin clasificar,36,False
2666,5,3354,Poner parking para bicicletas en los colegios publicos,0,Toda la ciudad,21,NO,1,Carriles bici y movilidad ciclista,7,False
2697,5,3385,Parking descampado Carrer Doctor Perez Feliu - Segona Republica,0,Toda la ciudad,4,NO,18,Centros de salud,9,False
2714,5,3402,CAMBIAR ALUMBRADO PUENTES MONUMENTALES y PAROTET,0,Toda la ciudad,11,NO,10,Puentes y vías peatonales,26,False
2758,5,3446,Paso de peatones de Viveros al puente del Real,0,Toda la ciudad,8,NO,10,Puentes y vías peatonales,26,False
2835,5,3523,ILUMINACIoN ENTRADA PINEDO V-30,0,Toda la ciudad,20,NO,7,Iluminación pública,15,False
2860,5,3548,Mas seguridad en los colegios de Eixample y Ruzafa / Russafa,0,Toda la ciudad,13,NO,29,Centros educativos,10,False
2886,5,3575,Renovacion de asfaltado y aceras de la calle Vicent Gallart en el Cabañal,0,Toda la ciudad,2,NO,42,Aceras y movilidad peatonal,2,False
2892,5,3581,"Connexio Carpesa amb Valencia, Borbo i Benifaraig",0,Toda la ciudad,101,NO,46,Pipicanes y zonas caninas,25,False
2894,5,3583,RECUPERACIo DEL SoL DEL PAI DE BENIMACLET,0,Toda la ciudad,217,NO,3,Solares y suelo disponible,37,False
2913,5,3602,Creacion de abono cultural con tarifa plana,0,Toda la ciudad,8,NO,36,Equipamientos culturales,12,False
2949,6,4005,Reforma de calle y construccion de carril bici en C/ Isabel la Catolica,2,l'Eixample,75,NO,1,Carriles bici y movilidad ciclista,7,False
2952,6,4008,Parque Lineal de Primera,18,Pobles de l'Oest,66,NO,34,Parques y plazas,23,False
2979,6,4035,"REMODELACIoN DEL PARQUE DE NINO BRAVO EN LAS CALLES LeRIDA, SAGUNTO Y PEPITA",5,la Saïdia,169,SI,33,Parques infantiles,22,True
3062,6,4118,Instal·lacio d'un cartell informatiu a La Punta,10,Quatre Carreres,6,NO,-1,Sin clasificar,36,False
3108,6,4164,Regularitzacio PAI Maestro Aguilar - Mercat Russafa,2,l'Eixample,48,NO,45,Pedanías y barrios periféricos,24,False
3112,6,4168,Transformar l’Alqueria Marti de Benimaclet en un centre cultural,14,Benimaclet,146,NO,36,Equipamientos culturales,12,False
3156,6,4212,Ampliacion del centro de salud,18,Pobles de l'Oest,65,NO,18,Centros de salud,9,False
3167,6,4223,Cubierta para climatizar piscina,19,Pobles del Sud,20,NO,5,Instalaciones deportivas,16,False
3202,6,4258,Mejora del acceso a la Ciudad Fallera y a Benicalap desde la Ronda Norte,16,Benicalap,92,NO,39,Centros cívicos y huertos urbanos,8,False
3211,6,4267,Finalizar parque Jose Maria de Haro/Cami del Cabanyal,11,Poblats Marítims,45,NO,-1,Sin clasificar,36,False
3306,6,4362,"URBANIZAR APARCAMIENTOS  Y CUBOS DE BASURA EN CALLE ALBAIDA,CHERA,AYORA Y ZONA",8,Patraix,9,NO,39,Centros cívicos y huertos urbanos,8,False
3370,6,4426,CONTROL Y TRATAMIENTO GENERALIZADO DE CUCARACHAS Y PLAGAS,2,l'Eixample,87,NO,47,Convivencia y mobiliario urbano,11,False
3372,6,4428,? GIMNASIO DE BARRAS ?</,16,Benicalap,42,SI,-1,Sin clasificar,36,True
3452,6,4508,El campo de minas del Tuset,16,Benicalap,61,NO,-1,Sin clasificar,36,False
3453,6,4509,Homogeneizar aceras y mobiliario urbano de Ruben Dario,13,Algirós,37,NO,39,Centros cívicos y huertos urbanos,8,False
3470,6,4527,GORRILLAS POR AJARDINAMIENTO,4,Campanar,26,NO,-1,Sin clasificar,36,False
3474,6,4531,JARDiN BOTaNICO DE LAS ESPECIES DEL MEDITERRaNEO EN PENYAROJA,12,Camins al Grau,153,NO,31,Jardines y arbolado,17,False
3514,6,4571,Paseo peatonal desde la Plaza de Sor Guillermina hasta la calle Rafael Contreras,10,Quatre Carreres,36,NO,-1,Sin clasificar,36,False
3548,6,4605,Instalacion Contenedor de Pilas Usadas,7,l'Olivereta,7,NO,32,Recogida de residuos,27,False
3577,6,4634,EQUIPACIoN MoDULO DE ATLETISMO,11,Poblats Marítims,88,SI,27,Instalaciones deportivas,16,True
3622,6,4679,"Fibra optica, entrada digna al camino de Moncada desde ronda  Nort",17,Pobles del Nord,6,NO,6,Equipamientos específicos,13,False
3627,6,4684,Connexio dels Pobles del Sud amb Quatre Carreres,10,Quatre Carreres,21,NO,42,Aceras y movilidad peatonal,2,False
3628,6,4685,Biopiscina en la parte trasera de la nueva alcaldia,17,Pobles del Nord,4,NO,19,Rehabilitación del patrimonio,31,False
3665,6,4723,"MOU-TE, CAPACITACIoN I OCI",15,Rascanya,96,NO,46,Pipicanes y zonas caninas,25,False
3674,6,4732,Carril bici Avinguda Catalunya,14,Benimaclet,40,NO,1,Carriles bici y movilidad ciclista,7,False
3745,6,4805,"Adecuacion provisional solar Hermanos Fabrilo ""crear aparcamientos""",5,la Saïdia,36,NO,3,Solares y suelo disponible,37,False
3759,6,4819,REURBANIZACION CALLES EDUARDO BOSCA/CARDENAL BENLLOCH,11,Poblats Marítims,8,NO,41,Reurbanización de calles,33,False
3846,6,4907,Asfalto insonorizante en Ronda Norte,14,Benimaclet,35,NO,35,Asfalto y pavimentación,4,False
3857,6,4918,Carrillo bici desde avenida Ruiz y comes hasta avenida Antonio ferrandis,19,Pobles del Sud,61,NO,1,Carriles bici y movilidad ciclista,7,False
3865,6,4926,Mantenimiento y reparacion pista deportiva y parque,10,Quatre Carreres,6,NO,28,Mobiliario urbano deportivo,19,False
3916,6,4978,NUEVO parque para los mas PEQUES en TRES FORQUES con EMILIO LLUCH,8,Patraix,47,NO,34,Parques y plazas,23,False
3974,6,5036,"Carril bici que conecte Serreria, Tarongers y la playa con la huerta y Alboraia",11,Poblats Marítims,68,NO,1,Carriles bici y movilidad ciclista,7,False
3983,6,5045,Urbanitzacio i condicionament Plaça Libertador Simon Bolivar Malva-rosa (AVV),11,Poblats Marítims,41,NO,39,Centros cívicos y huertos urbanos,8,False
4034,6,5096,Aglomeracion de coches colegio Padre Catala,14,Benimaclet,14,NO,43,Pacificación del tráfico,20,False
4108,6,5170,Construccion area de socializacion de perros en Patraix,8,Patraix,30,NO,0,Pipicanes y zonas caninas,25,False
4120,6,5182,Seguridad peatonal para puente Aragon,6,el Pla del Real,8,NO,1,Carriles bici y movilidad ciclista,7,False
4141,6,5203,Cambio parada EMT para garanatizar entradas y salidas con seguridad,2,l'Eixample,75,NO,-1,Sin clasificar,36,False
4162,6,5224,ORDENACIoN DEL APARCAMIENTO EN EL PUEBLO DE EL SALER,19,Pobles del Sud,0,NO,9,Aparcamiento para vehículos,3,False
4187,6,5249,ELIMINACION DE LAS PASARELAS DE AUSIAS MARCH,10,Quatre Carreres,4,NO,-1,Sin clasificar,36,False
4188,6,5250,MEJOR CONEXIoN EN BENIMACLET Y MENOS GASOLINERAS,14,Benimaclet,2,NO,-1,Sin clasificar,36,False
4226,6,5288,"Millora dels caixers principals de les sequies de Francs, Marjals i Extremals",10,Quatre Carreres,57,NO,47,Convivencia y mobiliario urbano,11,False
4232,7,5294,USAR SOLARES VACiOS,10,Quatre Carreres,87,SI,3,Solares y suelo disponible,37,True
4257,7,5319,"Arreglo parcelas municipales en calle Marie Curie, 13",5,la Saïdia,3,NO,39,Centros cívicos y huertos urbanos,8,False
4286,7,5348,Urbanizacion plaza Nicolas Ferrer i Julve,10,Quatre Carreres,2,NO,39,Centros cívicos y huertos urbanos,8,False
4302,7,5364,Vallar els ports,19,Pobles del Sud,18,NO,11,Litoral y puerto,18,False
4381,7,5443,Policia local barrio,10,Quatre Carreres,14,NO,15,Seguridad ciudadana,35,False
4384,7,5446,NUEVO PASO DE PEATONES EN C/BLANQUERiAS A LA ALTURA DE LA C/PADRE HUeRFANOS,1,Ciutat Vella,0,NO,47,Convivencia y mobiliario urbano,11,False
4392,7,5454,? PARQUE DE BARRAS-CALISTENIA EN EL RiO (tramo Olivereta),7,l'Olivereta,32,NO,13,Río Turia y litoral,34,False
4431,7,5493,Reconeixement a la CLASSE TREBALLADORA pel seu compromis durant la pandemia,5,la Saïdia,9,NO,-1,Sin clasificar,36,False
4452,7,5514,CARRIL BICI I DE VIANANTS DE CARPESA A VALeNCIA (afegir 1.28km als 160 existent),17,Pobles del Nord,43,NO,1,Carriles bici y movilidad ciclista,7,False
4456,7,5518,Vicente Zaragoza - boulevard peatonal con plataforma unica,14,Benimaclet,41,NO,42,Aceras y movilidad peatonal,2,False
4465,7,5527,Parking de tierra,19,Pobles del Sud,5,NO,9,Aparcamiento para vehículos,3,False
4485,7,5547,Crear linea EMT que conecte con Hospital Peset y Monteolivete,8,Patraix,19,NO,18,Centros de salud,9,False
4518,7,5580,AUMENTAR LA FRECUENCIA DE LA LiNEA 26 EMT CAMi DE MONTCADA,16,Benicalap,34,NO,-1,Sin clasificar,36,False
4520,7,5582,Propuesta  parque canino zon maritimo,11,Poblats Marítims,17,NO,0,Pipicanes y zonas caninas,25,False
4542,7,5604,Bajar altura jardines Dr. Lluch,11,Poblats Marítims,0,NO,31,Jardines y arbolado,17,False
4571,7,5633,Pipican,14,Benimaclet,12,NO,46,Pipicanes y zonas caninas,25,False
4598,7,5660,REDUCIR RUIDO CON ASFALTO FONOABSORBENTE CARDENAL BENLLOCH,13,Algirós,30,NO,23,Reducción del ruido,29,False
4609,7,5671,Plantar arboles en la calle Motilla de Palancar,15,Rascanya,8,NO,31,Jardines y arbolado,17,False
4619,7,5681,AJARDINAMIENTO,7,l'Olivereta,5,NO,46,Pipicanes y zonas caninas,25,False
4723,7,5785,Farolas decorativas manzana protegida en Torrefiel,15,Rascanya,13,NO,-1,Sin clasificar,36,False
4764,7,5826,Sustituir semaforos ambar parpadeante para evitar accidentes,13,Algirós,6,NO,7,Iluminación pública,15,False
4781,7,5843,Mas iluminacion en calle Musico Hipolito Martinez y Prudenci Alcon y Mateu,14,Benimaclet,13,NO,-1,Sin clasificar,36,False
4824,7,5886,Circuito canino agility,19,Pobles del Sud,15,NO,44,Repavimentación de calzadas,32,False
4840,7,5902,Redistribucion zonas verdes Actor Antonio Ferrandis,10,Quatre Carreres,67,SI,25,Zonas verdes,39,True
4880,7,5942,Parque con equipamiento deportivo de alta intensidad en Germans Fabrilo,5,la Saïdia,6,NO,27,Instalaciones deportivas,16,False
4881,7,5943,Crear zonas  caninas en Avda. Blasco Ibañez y pasos peatonales para corredores.,13,Algirós,15,NO,0,Pipicanes y zonas caninas,25,False
4903,7,5965,via peatonal en zona deportiva Quatre Carreres,10,Quatre Carreres,34,NO,27,Instalaciones deportivas,16,False
4905,7,5967,FUENTES AGUA FILTRADA Y REFRIGERADA JUNTO A COLEGIOS BARRI SANT ANTONI,5,la Saïdia,33,NO,12,Fuentes y aseos públicos,14,False
4939,7,6001,REORDENAR AV. CONSTITUCION,5,la Saïdia,43,NO,-1,Sin clasificar,36,False
4953,7,6015,Creacion de un local para disfrute vecinal con salas multiusos,19,Pobles del Sud,7,NO,-1,Sin clasificar,36,False
4975,7,6037,Uso publico del solar Av Pio XII 50,4,Campanar,7,NO,3,Solares y suelo disponible,37,False
4994,7,6056,Adecuar Barrio Gas Lebon,12,Camins al Grau,11,NO,-1,Sin clasificar,36,False
4999,7,6061,"Reordenar espacios de acera, carril bici y aparcamiento en Beato Nicolas Factor",8,Patraix,2,NO,1,Carriles bici y movilidad ciclista,7,False
5023,7,6085,CUEVAS DE BENIMAMET EN LA MEMORIA,18,Pobles de l'Oest,18,SI,-1,Sin clasificar,36,True
5027,7,6089,Acera accesible para personas con discapacidad en la C/ Entrada de Ponce,10,Quatre Carreres,24,NO,-1,Sin clasificar,36,False
5055,7,6117,Zona de socializacion canina,18,Pobles de l'Oest,0,NO,0,Pipicanes y zonas caninas,25,False
5085,7,6147,Reinventar cabinas telefonicas,1,Ciutat Vella,2,NO,-1,Sin clasificar,36,False
5122,7,6184,"Alumbrado Inexistente, Aislamiento de un barrio, Linea 28 con problemas..",16,Benicalap,35,SI,42,Aceras y movilidad peatonal,2,True
